seller_id,week,total_orders,on_time_rate,avg_review_score,freight_pct_of_price
49067458c68f7701fd334ce326accbe0,2018-02-05,3,100.0,5.0,46.83
4a3ca9315b744ce9f8e9374361493884,2018-02-05,38,90.0,3.49,19.33
4a3ccda38b2129705f3fb522db62ca31,2018-02-05,1,100.0,5.0,1.8
4aba391bc3b88717ce08eb11e44937b2,2018-02-05,1,100.0,4.0,9.26
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-02-05,1,100.0,5.0,9.24
4b9750c8ad28220fe6702d4ecb7c898f,2018-02-05,2,100.0,4.5,32.94
4c2b230173bb36f9b240f2b8ac11786e,2018-02-05,10,100.0,3.2,26.05
4c498c7345e89aebad651544829beca0,2018-02-05,2,100.0,4.0,8.77
4c8b8048e33af2bf94f2eb547746a916,2018-02-05,2,100.0,1.0,11.73
4d6d651bd7684af3fffabd5f08d12e5a,2018-02-05,14,100.0,4.13,17.93
4e326052e5dbba8adcd512f3450a307e,2018-02-05,1,100.0,1.0,16.23
4e7c18b98d84e05cbae3ff0ff03846c2,2018-02-05,2,100.0,5.0,28.26
4e922959ae960d389249c378d1c939f5,2018-02-05,9,81.82,3.36,14.33
5058e8c1e82653974541e83690655b4a,2018-02-05,3,100.0,1.75,27.45
522620dcb18a6b31cd7bdf73665113a9,2018-02-05,5,60.0,2.4,18.24
527801b552d0077ffd170872eb49683b,2018-02-05,2,100.0,3.5,38.13
52f9db5cfb423382a2fa5c9e39303202,2018-02-05,1,100.0,5.0,19.87
53243585a1d6dc2643021fd1853d8905,2018-02-05,2,100.0,4.5,8.63
5343d0649eca2a983820bfe93fc4d17e,2018-02-05,1,100.0,,48.44
537eb890efff034a88679788b647c564,2018-02-05,2,100.0,4.5,53.03
53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-05,10,81.82,4.0,47.19
54a1852d1b8f10312c55e906355666ee,2018-02-05,2,100.0,5.0,23.55
54c04bdb5ec46762f8f08c7e8f86ed4a,2018-02-05,2,100.0,5.0,8.8
55bb6fe5bebe5012e2d7d9928e1128ff,2018-02-05,1,100.0,4.0,8.7
562fc2f2c2863ab7e79a9e4388a58a14,2018-02-05,19,100.0,4.55,43.33
5656537e588803a555b8eb41f07a944b,2018-02-05,5,80.0,4.4,64.92
56642bcb79900e777d68e91915cb4267,2018-02-05,1,100.0,2.0,7.29
5795aebfe331fbcd02a2c4b679fb7952,2018-02-05,1,100.0,5.0,8.94
57e632711dec9ec14ca7546769483e7e,2018-02-05,1,100.0,5.0,12.53
582d4f8675b945722eda7c0cb61ba4c7,2018-02-05,1,100.0,2.0,39.8
59b22a78efb79a4797979612b885db36,2018-02-05,4,100.0,4.0,11.08
59fb871bf6f4522a87ba567b42dafecf,2018-02-05,1,0.0,5.0,24.25
5a8e7d5003a1f221f9e1d6e411de7c23,2018-02-05,1,0.0,1.0,25.33
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2018-02-05,2,100.0,5.0,25.27
5b8154610ebb21fb90eb587365e673df,2018-02-05,1,100.0,4.0,8.32
5b925e1d006e9476d738aa200751b73b,2018-02-05,1,100.0,5.0,27.23
5c243662ce92d84573bfaff24c3e3700,2018-02-05,1,100.0,5.0,20.16
5c6d4016c2a288f074fa0848a2b653d2,2018-02-05,2,100.0,5.0,31.04
5cbbd5a299cab112b7bf23862255e43e,2018-02-05,1,100.0,3.0,45.33
5cf13accae3222c70a9cac40818ae839,2018-02-05,1,100.0,4.0,17.15
5d0363b33554b373851fc1622e4d5f3c,2018-02-05,2,100.0,5.0,25.15
5dceca129747e92ff8ef7a997dc4f8ca,2018-02-05,2,100.0,4.5,22.1
5e49e3a44bdeb5aab2684258bbd4f525,2018-02-05,1,100.0,4.0,8.48
5f3ae9136c875522250f8184f253413a,2018-02-05,1,100.0,5.0,59.55
6039e27294dc75811c0d8a39069f52c0,2018-02-05,2,66.67,1.0,21.01
620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-05,27,93.1,4.07,20.37
634964b17796e64304cadf1ad3050fb7,2018-02-05,4,100.0,3.33,23.41
643214e62b870443ccbe55ab29a4dccf,2018-02-05,1,100.0,4.0,70.85
6481e96574816ead57975da2c0f6d80d,2018-02-05,3,66.67,4.0,33.9
655220df33262c7e0c4949a147366f94,2018-02-05,1,0.0,1.0,42.55
6560211a19b47992c3666cc44a7e94c0,2018-02-05,17,100.0,3.78,20.29
659e8466eb3ff1b0e8740d74fb7bbedd,2018-02-05,1,100.0,5.0,22.63
66922902710d126a0e7d26b0e3805106,2018-02-05,8,100.0,4.2,24.7
669ae81880e08f269a64487cfb287169,2018-02-05,3,100.0,4.25,28.94
66dc1b1632bd6a3e508510c5b3492107,2018-02-05,1,100.0,4.0,11.24
670c26e0f1bf8d0576271d5cfaec6d2b,2018-02-05,3,100.0,3.33,24.88
6806dad1da97bfb5a9038eac6881f706,2018-02-05,1,100.0,5.0,8.66
6860153b69cc696d5dcfe1cdaaafcf62,2018-02-05,1,100.0,5.0,79.74
6973a06f484aacf400ece213dbf3d946,2018-02-05,5,60.0,4.8,13.32
6a8b085f816a1f75f92dbac6eb545f8f,2018-02-05,2,100.0,4.5,82.61
6b243f80ed07b10f0e8aa0f21a205f3c,2018-02-05,1,100.0,4.0,23.44
6b803197e03abd5056b4313306b4f29d,2018-02-05,1,100.0,5.0,43.14
6c177e38df6d3f34182b1f1d427231bf,2018-02-05,1,100.0,5.0,6.53
6c7d50c24b3ccd2fd83b44d8bb34e073,2018-02-05,1,100.0,4.0,42.85
6d66611d7c44cc30ce351abc49a68421,2018-02-05,2,50.0,2.0,18.18
6d803cb79cc31c41c4c789a75933b3c7,2018-02-05,2,100.0,4.5,10.61
6d988d6174a2c27441597174f8905515,2018-02-05,1,100.0,5.0,65.86
6ec1a01e866584bb679eb9b098345919,2018-02-05,2,100.0,5.0,8.0
6edacfd9f9074789dad6d62ba7950b9c,2018-02-05,1,100.0,5.0,10.13
6fc26fe110feebd80a433e1f012a84f9,2018-02-05,1,100.0,4.0,21.61
6fd52c528dcb38be2eea044946b811f8,2018-02-05,4,50.0,1.25,11.61
7008613ea464bad5cb9b83456e1e6a8f,2018-02-05,5,100.0,4.83,80.02
7040e82f899a04d1b434b795a43b4617,2018-02-05,4,75.0,3.5,26.69
709e16e2b25c7474d980076c6bfc4806,2018-02-05,1,100.0,5.0,20.39
70a12e78e608ac31179aea7f8422044b,2018-02-05,5,40.0,3.2,16.34
70eea00b476a314817cefde4aad4f89a,2018-02-05,2,50.0,2.5,13.47
71039d19d4303bf9054d69e9a9236699,2018-02-05,2,50.0,2.0,50.81
710e3548e02bc1d2831dfc4f1b5b14d4,2018-02-05,20,100.0,2.18,20.82
712e6ed8aa4aa1fa65dab41fed5737e4,2018-02-05,1,100.0,1.0,10.99
713e3a23ca5e47786eb6f0d99f94cfac,2018-02-05,1,100.0,5.0,8.72
7142540dd4c91e2237acb7e911c4eba2,2018-02-05,5,80.0,3.6,17.15
7178f9f4dd81dcef02f62acdf8151e01,2018-02-05,3,100.0,4.33,47.49
7202e2ba20579a9bd1acb29e61fe71f6,2018-02-05,1,100.0,3.0,5.96
72146da5774cabf2632faedcae097a76,2018-02-05,1,100.0,5.0,17.27
7299e27ed73d2ad986de7f7c77d919fa,2018-02-05,2,100.0,5.0,13.97
729b2d09b2a0bdab221076327f13d050,2018-02-05,2,100.0,4.0,72.0
7402d13c03a7e91366337cd1de471144,2018-02-05,1,100.0,4.0,18.96
744dac408745240a2c2528fb1b6028f3,2018-02-05,1,100.0,5.0,10.0
74a9b9bddf14ece02beb81f52c41a88d,2018-02-05,1,100.0,5.0,29.5
750303a20e9c56b2a6bc45cdce0b897d,2018-02-05,2,100.0,5.0,47.49
751bdc4d83a466c7206cd42e8f426b03,2018-02-05,1,100.0,5.0,48.66
75d34ebb1bd0bd7dde40dd507b8169c3,2018-02-05,1,100.0,5.0,10.37
75fbb52eda0cbc24f479d3b2fbfa8d3e,2018-02-05,1,100.0,5.0,70.8
7681ef142fd2c19048da7430856b5588,2018-02-05,1,100.0,5.0,15.17
76d5af76d0271110f9af36c92573f765,2018-02-05,3,66.67,1.67,44.72
76d64c4aca3a7baf218bf93ef7fa768d,2018-02-05,2,100.0,4.67,31.15
7722b1df1b0e383e000397b2c11e3e19,2018-02-05,1,100.0,5.0,43.3
77530e9772f57a62c906e1c21538ab82,2018-02-05,1,100.0,4.0,30.84
7813ea3ebd9411dc600b4dd01f7a97b9,2018-02-05,1,100.0,1.0,4.3
79ebd9a61bac3eaf882805ed4ecfa12a,2018-02-05,6,100.0,4.5,17.36
7a425d299613df3e613bcf9d2eaf5c49,2018-02-05,1,100.0,5.0,34.4
7a67c85e85bb2ce8582c35f2203ad736,2018-02-05,17,94.12,4.41,17.91
7c1fea10b5b006671d608b1d7c446ec4,2018-02-05,2,100.0,4.5,32.48
7c4618c82226628831613e95e9c22f44,2018-02-05,1,100.0,5.0,50.35
7c67e1448b00f6e969d365cea6b010ab,2018-02-05,14,90.0,2.5,26.48
7d456afc660226829370f3173d14520c,2018-02-05,4,100.0,4.4,31.99
7d76b645482be4a332374e8223836592,2018-02-05,6,100.0,4.33,63.81
7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-02-05,1,100.0,1.0,30.0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-02-05,4,100.0,4.0,8.8
7e3f87d16fb353f408d467e74fbd8014,2018-02-05,3,100.0,4.0,66.52
7e93a43ef30c4f03f38b393420bc753a,2018-02-05,2,100.0,5.0,5.23
7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-02-05,2,100.0,5.0,10.49
7ecd59e5e20407131822c1a68ac59c1f,2018-02-05,1,0.0,1.0,33.85
80e6699fe29150b372a0c8a1ebf7dcc8,2018-02-05,1,100.0,5.0,14.62
813348c996469b40f2e028d5429d3495,2018-02-05,1,100.0,5.0,63.75
8160255418d5aaa7dbdc9f4c64ebda44,2018-02-05,13,76.92,4.15,14.07
817245bcc3badd82bbd222e0366951a6,2018-02-05,2,50.0,2.5,16.34
81a1104df0f08b59c68aa5b03cfe398e,2018-02-05,4,100.0,4.5,21.16
820cc752a266cdc6c1a1e61dd4583330,2018-02-05,1,100.0,5.0,4.14
821fb029fc6e495ca4f08a35d51e53a5,2018-02-05,2,100.0,5.0,14.49
822166ed1e47908f7cfb49946d03c726,2018-02-05,1,100.0,3.0,46.16
834f8533b2ecb6598dd004ff3de7203a,2018-02-05,1,0.0,1.0,21.31
8444e55c1f13cd5c179851e5ca5ebd00,2018-02-05,2,100.0,3.5,10.26
850f4f8af5ea87287ac68de36e29107f,2018-02-05,2,100.0,4.5,4.94
851773c885feb5e2da3b4f82bc2b17ce,2018-02-05,2,100.0,5.0,45.02
855668e0971d4dfd7bef1b6a4133b41b,2018-02-05,2,100.0,4.5,39.54
8581055ce74af1daba164fdbd55a40de,2018-02-05,7,85.71,4.57,15.77
85d9eb9ddc5d00ca9336a2219c97bb13,2018-02-05,8,100.0,3.88,57.61
8602a61d680a10a82cceeeda0d99ea3d,2018-02-05,1,100.0,5.0,22.23
8648b1e89e9b349e32d3741b30ec737e,2018-02-05,6,83.33,4.5,27.7
86bb7c4b535e49a541baf3266b1c95b1,2018-02-05,1,100.0,5.0,4.23
86ccac0b835037332a596a33b6949ee1,2018-02-05,3,100.0,3.33,25.22
88460e8ebdecbfecb5f9601833981930,2018-02-05,16,80.0,3.4,19.86
891071be6ba827b591264c90c2ae8a63,2018-02-05,3,100.0,3.2,28.05
8931a84a914b3fe9b1ddaa4d704947ca,2018-02-05,1,100.0,4.0,4.81
897060da8b9a21f655304d50fd935913,2018-02-05,4,100.0,4.75,41.77
89d9a386b0b6e5fc8403071b03f7206a,2018-02-05,1,100.0,5.0,35.48
8a130737016f838139d31878787a39c9,2018-02-05,2,100.0,5.0,22.42
8a2d12a90e92f012ce5226fc6592b653,2018-02-05,2,100.0,4.5,69.5
8ab42aa58097fd4668d60cc648225d5f,2018-02-05,1,100.0,5.0,35.98
8ae520247981aa06bc94abddf5f46d34,2018-02-05,4,100.0,3.25,5.77
8b2492b7ff4468839593fafeed55bad9,2018-02-05,1,100.0,4.0,31.97
8b28d096634035667e8263d57ba3368c,2018-02-05,2,100.0,4.5,54.24
8b321bb669392f5163d04c59e235e066,2018-02-05,37,81.08,4.08,91.08
8bb48dc19fccaa8613b6229bf7f452a2,2018-02-05,2,100.0,5.0,50.15
8c16d1f32a54d92897cc437244442e1b,2018-02-05,8,100.0,3.63,41.99
8cb7c5ddf41f4d506eba76e9a4702a25,2018-02-05,1,100.0,5.0,41.86
8cbac7e12637ed9cffa18c7875207478,2018-02-05,1,100.0,5.0,71.6
8d956fec2e4337affcb520f56fd8cbfd,2018-02-05,4,100.0,4.75,33.92
8e34331b7eedd03be4e5d965c1956225,2018-02-05,1,0.0,5.0,50.33
8e4f041ff58e7845456d3482524014b3,2018-02-05,1,100.0,5.0,22.77
8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-02-05,3,100.0,4.33,9.66
8f119a0aee85c0c8fc534629734e94fd,2018-02-05,1,100.0,5.0,100.73
8f2ce03f928b567e3d56181ae20ae952,2018-02-05,4,100.0,4.86,11.37
8fec2e460530482132c436cfb5439925,2018-02-05,1,100.0,5.0,8.37
903037660cf848a717166eb7a06d616e,2018-02-05,1,100.0,3.0,7.52
92eb0f42c21942b6552362b9b114707d,2018-02-05,7,28.57,2.17,85.0
93b9a99027bd8bd6af682aff18dd19bf,2018-02-05,1,100.0,4.0,32.3
94144541854e298c2d976cb893b81343,2018-02-05,2,100.0,3.0,43.07
955fee9216a65b617aa5c0531780ce60,2018-02-05,11,92.31,3.85,35.6
9596c870880d900012f2e8e6e30d06d7,2018-02-05,1,100.0,5.0,17.38
95e03ca3d4146e4011985981aeb959b9,2018-02-05,2,100.0,5.0,19.94
95f83f51203c626648c875dd41874c7f,2018-02-05,2,100.0,4.5,37.35
972d0f9cf61b499a4812cf0bfa3ad3c4,2018-02-05,2,50.0,2.5,28.16
974cf2cb8f4b7add98709c30df02fe10,2018-02-05,2,100.0,3.5,12.52
977f9f63dd360c2a32ece2f93ad6d306,2018-02-05,1,100.0,3.0,33.49
989becdce12ebc39863c2bceab6f3ca1,2018-02-05,2,100.0,5.0,11.84
99002261c568a84cce14d43fcffb43ea,2018-02-05,1,100.0,4.0,19.08
9906e7aa42a3c067b7c9a564d01c4320,2018-02-05,1,100.0,5.0,9.92
994f04b3718c2bab35c2adfa8afecd2a,2018-02-05,4,75.0,3.75,31.05
9a1aea68d3efa00862ec88c0768037d0,2018-02-05,1,100.0,4.0,9.36
9d4db00d65d7760644ac0c14edb5fd86,2018-02-05,2,100.0,4.5,8.88
9d5604a1f112324ad6b2aa552122e0fb,2018-02-05,1,100.0,5.0,88.15
9de4643a8dbde634fe55621059d92273,2018-02-05,1,0.0,5.0,9.97
9f505651f4a6abe901a56cdc21508025,2018-02-05,9,88.89,3.78,46.69
a1043bafd471dff536d0c462352beb48,2018-02-05,19,100.0,4.32,28.41
a3a38f4affed601eb87a97788c949667,2018-02-05,1,100.0,,71.71
a3e9a2c700480d9bb01fba070ba80a0e,2018-02-05,1,100.0,4.0,41.31
a416b6a846a11724393025641d4edd5e,2018-02-05,3,100.0,4.33,19.98
a420f60ff1aa9acc80d0e42959f2b313,2018-02-05,5,100.0,4.0,29.09
a5cba26a62b8b4d0145b68b841e62e7f,2018-02-05,1,100.0,5.0,11.6
a673821011d0cec28146ea42f5ab767f,2018-02-05,3,100.0,4.5,19.91
a6fe7de3d16f6149ffe280349a8535a0,2018-02-05,3,66.67,3.0,28.09
a72c2f59332659e361d647515c698798,2018-02-05,1,100.0,5.0,11.31
aaed1309374718fdd995ee4c58c9dfcd,2018-02-05,1,100.0,4.0,22.32
aafe36600ce604f205b86b5084d3d767,2018-02-05,1,100.0,3.0,5.99
abcd2cb37d46c2c8fb1bf071c859fc5b,2018-02-05,3,100.0,4.67,35.04
acadd4d36859671cb635527c6c977533,2018-02-05,1,0.0,1.0,201.38
aced59e9b31ef866a94f9e7f29d8d418,2018-02-05,1,100.0,5.0,30.07
adbc26658d6c7b4b6219f9d934598091,2018-02-05,4,100.0,3.2,13.42
b080809eaacb49e5ca07290981472431,2018-02-05,1,100.0,4.0,39.74
b0b346d3a89f5eb4c2968af3f083cd43,2018-02-05,1,100.0,5.0,20.73
b14db04aa7881970e83ffa9426897925,2018-02-05,1,100.0,5.0,44.11
b17b679f4f5ce2e03ce6968c62648246,2018-02-05,1,0.0,2.0,17.46
b18dc380845b24038cfc48006478f099,2018-02-05,4,75.0,4.25,13.53
b1fc4f64df5a0e8b6913ab38803c57a9,2018-02-05,4,100.0,2.75,29.29
b2479f944e1b90cf8a5de1bbfde284d6,2018-02-05,7,50.0,2.7,61.18
b2ac621f0d0322434d04a12b078b9369,2018-02-05,3,66.67,4.0,7.18
b2ba3715d723d245138f291a6fe42594,2018-02-05,5,100.0,4.6,30.69
b32be1695eb7ec5f10f72d9610a12527,2018-02-05,1,100.0,5.0,18.87
b33aaadd1a8891d2dfef0c4c3bdf0371,2018-02-05,1,100.0,4.0,15.45
b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-05,9,100.0,4.2,6.93
b372ee768ed69e46ca8cdbd267aa7a38,2018-02-05,4,100.0,5.0,11.23
b37c4c02bda3161a7546a4e6d222d5b2,2018-02-05,1,100.0,2.0,1.76
b39d7fe263ef469605dbb32608aee0af,2018-02-05,1,100.0,4.0,15.78
b410bdd36d5db7a65dcd42b7ead933b8,2018-02-05,3,100.0,4.67,8.2
b499c00f28f4b7069ff6550af8c1348a,2018-02-05,7,100.0,4.75,18.14
b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-02-05,4,100.0,3.75,39.67
b55638ad525e906c698fa2ce742c1742,2018-02-05,1,0.0,3.0,30.47
b561927807645834b59ef0d16ba55a24,2018-02-05,1,0.0,1.0,39.74
b6d44737c043328708f6749c2dbe50bd,2018-02-05,1,100.0,5.0,42.56
b8555308bfdb4ca1ed54325a58da9a97,2018-02-05,1,100.0,1.0,12.23
b90e891671cffd9557f33a97dc523645,2018-02-05,1,100.0,5.0,14.45
bba3293d6f5d5af2f415e004e8b93ae3,2018-02-05,1,100.0,5.0,2.6
bba74270a87732727b5a3b4fd9ac1c39,2018-02-05,1,100.0,4.0,6.84
bc302730ea8cf49b5c74f579febb5bbf,2018-02-05,2,100.0,4.0,35.96
bd0389da23d89b726abf911cccc54596,2018-02-05,3,66.67,2.33,21.62
bd1d49a326abfa9b1036772e40445430,2018-02-05,1,100.0,3.0,23.75
bd23da7354813347129d751591d1a6e2,2018-02-05,1,100.0,5.0,16.97
bd4889b5e9133b35b66e42a8665cea5c,2018-02-05,1,100.0,5.0,15.3
bfd27a966d91cfaafdb25d076585f0da,2018-02-05,1,100.0,5.0,29.93
c003204e1ab016dfa150abc119207b24,2018-02-05,3,100.0,4.67,17.51
c0098efcf800861dcae589affca31408,2018-02-05,1,100.0,5.0,13.56
c31eff8334d6b3047ed34bebd4d62c36,2018-02-05,4,100.0,3.2,30.16
c33a5c3c983090c8b78a28e65052a20d,2018-02-05,1,100.0,5.0,21.8
c35672b10ad50968f567ea3f4b91e877,2018-02-05,1,100.0,5.0,20.0
c3867b4666c7d76867627c2f7fb22e21,2018-02-05,11,90.91,4.45,15.07
c3cfdc648177fdbbbb35635a37472c53,2018-02-05,3,100.0,4.0,15.32
c66dccfb3f109511246da627dd5a2498,2018-02-05,2,100.0,3.0,5.21
c6bda72e4dbf5c5866b13cb1810c6d03,2018-02-05,1,0.0,1.0,15.49
c7fdb77fdbff3c41981bc52f787e959e,2018-02-05,1,100.0,5.0,19.99
c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-05,19,95.45,3.41,12.7
ca3bd7cd9f149df75950150d010fe4a2,2018-02-05,1,100.0,1.0,55.8
ca77545ca4d2dfd1431bf61334e2fa3c,2018-02-05,1,100.0,5.0,53.3
cab85505710c7cb9b720bceb52b01cee,2018-02-05,2,100.0,5.0,17.54
cac63f48c38cd7d002a7e846dcd99a23,2018-02-05,1,100.0,5.0,25.43
cb3dd9ce66268c7a3ca7241ac70ab58c,2018-02-05,1,100.0,5.0,18.09
cb41bfbcbda0aea354a834ab222f9a59,2018-02-05,1,0.0,1.0,9.06
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-02-05,3,66.67,3.67,25.38
cc3d14116804f7209f3884f6367f1152,2018-02-05,1,100.0,5.0,47.16
cc419e0650a3c5ba77189a1882b7556a,2018-02-05,16,76.47,3.47,29.33
cca3071e3e9bb7d12640c9fbe2301306,2018-02-05,4,83.33,4.17,28.68
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-02-05,5,100.0,4.8,5.37
ccf8813e5a7d6c84d865cd38bfc2b130,2018-02-05,3,100.0,5.0,19.87
cd68562d3f44870c08922d380acae552,2018-02-05,1,100.0,5.0,15.6
ce248b21cb2adc36282ede306b7660e5,2018-02-05,2,100.0,5.0,26.98
ce7d1888639e6fb06b2749cbfdac1ff7,2018-02-05,2,66.67,2.33,16.03
ceaec5548eefc6e23e6607c5435102e7,2018-02-05,2,100.0,5.0,5.37
cee48807215b30a12ca2ca10ffb5f250,2018-02-05,6,66.67,2.33,11.25
cfb1a033743668a192316f3c6d1d2671,2018-02-05,1,100.0,1.0,33.11
d2374cbcbb3ca4ab1086534108cc3ab7,2018-02-05,5,66.67,2.67,53.26
d32e3909cfb714fb2a6cb092c85b9c5f,2018-02-05,2,100.0,5.0,16.2
d3f39f05462b79a4562d35893a28f159,2018-02-05,4,100.0,4.75,22.83
d4e12e7884759a14fa0f5f896c791cae,2018-02-05,1,100.0,5.0,34.72
d4f117125b59ce73c3302f88ee40c458,2018-02-05,1,100.0,5.0,30.21
d50d79cb34e38265a8649c383dcffd48,2018-02-05,1,0.0,2.0,22.08
d57e18d5f73c7ccb7f7339b61166898d,2018-02-05,3,100.0,4.33,40.75
d624126b9206f595fb3fbb6ba03b28a8,2018-02-05,1,0.0,3.0,4.63
d650b663c3b5f6fb392b6326366efa9a,2018-02-05,3,100.0,3.67,4.94
d673a59aac7a70d8b01e6902bf090a11,2018-02-05,2,100.0,4.0,46.49
d91fb3b7d041e83b64a00a3edfb37e4f,2018-02-05,5,100.0,4.8,29.01
d93919c944be9cff128f6c9cb899eacb,2018-02-05,6,83.33,3.83,31.01
d94a40fd42351c259927028d163af842,2018-02-05,3,100.0,4.0,16.49
d98eec89afa3380e14463da2aabaea72,2018-02-05,1,100.0,4.0,55.99
da8622b14eb17ae2831f4ac5b9dab84a,2018-02-05,25,96.67,3.77,25.02
daeb5653dd96c1b11860f72209795012,2018-02-05,2,100.0,4.5,34.57
dbb9b48c841a0e39e21f98e1a6b2ec3e,2018-02-05,1,100.0,3.0,26.13
dbc22125167c298ef99da25668e1011f,2018-02-05,1,100.0,5.0,23.25
dbd66278cbfe1aa1000f90a217ca4695,2018-02-05,1,100.0,4.0,22.53
dd7ddc04e1b6c2c614352b383efe2d36,2018-02-05,1,100.0,4.0,7.48
de23c3b98a88888289c6f5cc1209054a,2018-02-05,1,100.0,5.0,14.07
de722cd6dad950a92b7d4f82673f8833,2018-02-05,18,100.0,4.33,18.22
dee656f0f566ed1aa85bd137c943f08f,2018-02-05,1,100.0,4.0,15.08
df0f42bc4c2142eacf0eaf2cffd0cfbb,2018-02-05,1,100.0,5.0,14.88
e0878efa0e0b7e5313ac0b43bc04c081,2018-02-05,1,100.0,4.0,35.34
e5475dcab1e07b63d7f6e902d8f5eda8,2018-02-05,1,100.0,4.0,31.14
e59aa562b9f8076dd550fcddf0e73491,2018-02-05,3,85.71,4.29,71.82
e5a3438891c0bfdb9394643f95273d8e,2018-02-05,3,100.0,4.33,43.01
e5a38146df062edaf55c38afa99e42dc,2018-02-05,1,100.0,4.0,6.12
e5f9e61ceb5f523cc966e0f34095032f,2018-02-05,1,100.0,5.0,5.26
e62b2d6ac10570a035a30bafcf01d263,2018-02-05,4,100.0,3.0,25.73
e7df4cd29ab5abab70fb0783ddb53987,2018-02-05,1,0.0,5.0,2.28
e882b2a25a10b9c057cc49695f222c19,2018-02-05,2,100.0,5.0,4.55
e8a85b5f3df47be0984c55fd4064dbb4,2018-02-05,1,100.0,5.0,87.72
e8b3a3a38279a82f0e5d006d5e5b7d2c,2018-02-05,4,100.0,5.0,10.4
e9511df20ccd82658a30c37b7fb343af,2018-02-05,1,100.0,4.0,26.6
e96498ed8daaa3e9c23f7a62da76591c,2018-02-05,1,100.0,1.0,11.47
e9779976487b77c6d4ac45f75ec7afe9,2018-02-05,8,100.0,3.89,21.22
e9bc59e7b60fc3063eb2290deda4cced,2018-02-05,1,100.0,5.0,9.62
e9d99831abad74458942f21e16f33f92,2018-02-05,1,100.0,4.0,71.21
ea8482cd71df3c1969d7b9473ff13abc,2018-02-05,30,96.77,3.65,46.09
ec8879960bd2221d5c32f8e12f7da711,2018-02-05,2,100.0,4.5,20.44
ed4acab38528488b65a9a9c603ff024a,2018-02-05,1,100.0,3.0,19.14
edb1ef5e36e0c8cd84eb3c9b003e486d,2018-02-05,1,100.0,5.0,10.56
eeb6de78f79159600292e314a77cbd18,2018-02-05,2,100.0,5.0,9.88
eed78ac17f7f795a19a709745f00cd4e,2018-02-05,1,100.0,2.0,29.55
ef0ace09169ac090589d85746e3e036f,2018-02-05,5,100.0,4.8,13.32
ef506c96320abeedfb894c34db06f478,2018-02-05,5,100.0,4.0,61.7
ef990a83bbea832f36ebe81376335aa8,2018-02-05,1,100.0,5.0,25.74
efcd8d2104f1a05d028af7bad20d974b,2018-02-05,1,100.0,4.0,25.28
f12ff17ad8bbf01ec5c33b17e506649b,2018-02-05,1,100.0,4.0,3.33
f262cbc1c910c83959f849465454ddd3,2018-02-05,10,100.0,4.4,45.79
f27e33c6d29b5138fa9967bcd445b6d5,2018-02-05,1,100.0,5.0,18.87
f3295428338a40977a03f555246a70f4,2018-02-05,1,100.0,3.0,45.1
f3da5b2ff499efb8d4a6d371d175d7dd,2018-02-05,1,100.0,5.0,13.62
f45122a9ab94eb4f3f8953578bc0c560,2018-02-05,2,100.0,3.5,34.64
f457c46070d02cadd8a68551231220dd,2018-02-05,16,100.0,4.05,21.89
f593898ec748b7a8cb81fc04edafd98a,2018-02-05,1,0.0,4.0,50.83
f5a590cf36251cf1162ea35bef76fe84,2018-02-05,3,66.67,4.33,7.26
f62d7bb4a613ec758a03342d46b580b2,2018-02-05,2,50.0,3.0,8.82
f63d8f293af3a6454377546bd9dd19ff,2018-02-05,1,100.0,5.0,53.72
f76a3b1349b6df1ee875d1f3fa4340f0,2018-02-05,3,66.67,3.33,12.13
f783a638e9c6af4a7d0dbfde811e7a81,2018-02-05,1,100.0,5.0,20.99
f7ba60f8c3f99e7ee4042fdef03b70c4,2018-02-05,9,100.0,4.56,4.87
f7ccf836d21b2fb1de37564105216cc1,2018-02-05,1,100.0,1.0,30.38
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-02-05,1,0.0,4.0,17.05
f8d5c7085db9a4ad2b8c1ffbeb2798c8,2018-02-05,1,100.0,5.0,85.43
f8db351d8c4c4c22c6835c19a46f01b0,2018-02-05,2,100.0,5.0,60.99
fa14641f57b655e933124a9ea49cd7a5,2018-02-05,1,100.0,5.0,30.21
fa1c13f2614d7b5c4749cbc52fecda94,2018-02-05,5,100.0,5.0,4.21
fa40cc5b934574b62717c68f3d678b6d,2018-02-05,7,85.71,4.86,22.36
fb89df7f89fd1b8f03fa2acca1ba7364,2018-02-05,3,66.67,2.67,29.06
fbc14c0cf93505ef89f64665ffa4a7b5,2018-02-05,1,100.0,1.0,2.46
fcb5ace8bcc92f75707dc0f01a27d269,2018-02-05,1,100.0,4.0,14.8
